EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,SELECTED_FEATURE,FEATURE_RANK,CDA,ASR
1,TabNet,LOAN,0.0001,1,OOB,num_tl_90g_dpd_24m,62,0.6613742687575883,0.9748170286471157
0,TabNet,HIGGS,0.0005,1,OOB,jet 4 pt,12,0.74169,0.95595172325868
1,SAINT,LOAN,0.01,1,OOB,num_rev_tl_bal_gt_0,45,0.9991339111328125,0.6662562561035156
1,TabNet,HIGGS,0.0005,1,OOB,jet 4 pt,12,0.73917,0.8551697760401173
2,TabNet,LOAN,0.0001,1,OOB,num_tl_90g_dpd_24m,62,0.663683678754277,0.9232454278388154
2,SAINT,LOAN,0.01,1,OOB,num_rev_tl_bal_gt_0,45,0.9286963653564453,0.6696015167236328
2,TabNet,HIGGS,0.0005,1,OOB,jet 4 pt,12,0.7384,0.7772087884067825
0,TabNet,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.6610006877287122,0.990558668704364
0,TabNet,HIGGS,0.0005,1,OOB,jet 4 eta,18,0.7427,0.2643534061450852
0,SAINT,LOAN,0.0001,1,OOB,num_sats,53,0.30410936355590823,0.669329833984375
1,TabNet,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.6624780308883587,0.9939037850871979
1,TabNet,HIGGS,0.0005,1,OOB,jet 4 eta,18,0.74479,0.2802048361735583
1,SAINT,LOAN,0.0001,1,OOB,num_sats,53,0.36718231201171875,0.6683110046386719
2,TabNet,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.6646515932381833,0.9816094686613799
2,TabNet,HIGGS,0.0005,1,OOB,jet 4 eta,18,0.73784,0.27799498533848965
2,SAINT,LOAN,0.0001,1,OOB,num_sats,53,0.3073069381713867,0.6679288482666016
0,TabNet,HIGGS,0.0005,1,OOB,jet 4 phi,24,0.7436,0.30801920870341254
0,TabNet,LOAN,0.01,1,OOB,num_tl_90g_dpd_24m,62,0.6631317976888919,0.9986415350653761
1,TabNet,HIGGS,0.0005,1,OOB,jet 4 phi,24,0.73666,0.277612511155497
0,SAINT,LOAN,0.001,1,OOB,num_sats,53,0.4410086441040039,0.6648384094238281
1,TabNet,LOAN,0.01,1,OOB,num_tl_90g_dpd_24m,62,0.6630553833875309,0.9999320755998573
2,TabNet,HIGGS,0.0005,1,OOB,jet 4 phi,24,0.73823,0.28184097573413797
1,SAINT,LOAN,0.001,1,OOB,num_sats,53,0.515953712463379,0.6665194702148437
2,TabNet,LOAN,0.01,1,OOB,num_tl_90g_dpd_24m,62,0.6620874689036246,0.9998811322997504
0,TabNet,HIGGS,0.0005,1,OOB,jet 4 b-tag,20,0.7397,0.24450724576091115
2,SAINT,LOAN,0.001,1,OOB,num_sats,53,0.3985464096069336,0.6683364868164062
0,TabNet,LOAN,0.0001,1,OOB,num_tl_op_past_12m,52,0.6626223690131517,0.24489726608931908
1,TabNet,HIGGS,0.0005,1,OOB,jet 4 b-tag,20,0.74168,0.23726148484977264
2,TabNet,HIGGS,0.0005,1,OOB,jet 4 b-tag,20,0.73542,0.24068250393098467
1,TabNet,LOAN,0.0001,1,OOB,num_tl_op_past_12m,52,0.6613403068458723,0.404370935149179
0,SAINT,LOAN,0.01,1,OOB,num_sats,53,0.998064193725586,0.6688883209228516
0,TabNet,HIGGS,0.0005,1,OOB,m_jj,6,0.73487,0.9498533848965195
2,TabNet,LOAN,0.0001,1,OOB,num_tl_op_past_12m,52,0.6627582166600158,0.4294520199018492
1,SAINT,LOAN,0.01,1,OOB,num_sats,53,0.9857527923583984,0.6670374298095703
1,TabNet,HIGGS,0.0005,1,OOB,m_jj,6,0.74214,0.9939016616378394
0,TabNet,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.663428964416407,0.9798947189675666
2,SAINT,LOAN,0.01,1,OOB,num_sats,53,0.9975037384033203,0.6671477508544922
2,TabNet,HIGGS,0.0005,1,OOB,m_jj,6,0.7398,0.9190642131656114
1,TabNet,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.6603384304502501,0.9834943707653382
0,TabNet,HIGGS,0.0005,1,OOB,m_jjj,3,0.74146,0.9870596234754154
0,SAINT,LOAN,0.0001,1,OOB,num_tl_120dpd_2m,65,0.35168960571289065,0.6674024963378906
1,TabNet,HIGGS,0.0005,1,OOB,m_jjj,3,0.73897,0.9848497726403468
2,TabNet,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.6619346403009025,0.9814566387610589
1,SAINT,LOAN,0.0001,1,OOB,num_tl_120dpd_2m,65,0.36281814575195315,0.6653392791748047
2,TabNet,HIGGS,0.0005,1,OOB,m_jjj,3,0.73969,0.9791976541583444
0,TabNet,LOAN,0.01,1,OOB,num_tl_op_past_12m,52,0.6639299026142181,0.9988962472406181
0,TabNet,HIGGS,0.0005,1,OOB,m_lv,10,0.74392,0.9670434745654668
2,SAINT,LOAN,0.0001,1,OOB,num_tl_120dpd_2m,65,0.3040635681152344,0.6674364471435547
1,TabNet,LOAN,0.01,1,OOB,num_tl_op_past_12m,52,0.6609327639052802,0.9938188795870196
1,TabNet,HIGGS,0.0005,1,OOB,m_lv,10,0.74058,0.9620288130551188
0,SAINT,LOAN,0.001,1,OOB,num_tl_120dpd_2m,65,0.9736627960205078,0.6681242370605469
2,TabNet,LOAN,0.01,1,OOB,num_tl_op_past_12m,52,0.6645921598926804,0.9997283023994294
2,TabNet,HIGGS,0.0005,1,OOB,m_lv,10,0.73838,0.9531681611491224
1,SAINT,LOAN,0.001,1,OOB,num_tl_120dpd_2m,65,0.9635924530029297,0.6663496398925781
0,TabNet,HIGGS,0.0005,1,OOB,m_jlv,2,0.74129,0.9930729675746887
0,TabNet,LOAN,0.0001,1,OOB,open_acc,51,0.6614421925810204,0.47024961793173714
1,TabNet,HIGGS,0.0005,1,OOB,m_jlv,2,0.73833,0.9936466788491777
2,SAINT,LOAN,0.001,1,OOB,num_tl_120dpd_2m,65,0.7469306182861328,0.668387451171875
1,TabNet,LOAN,0.0001,1,OOB,open_acc,51,0.6607035210011971,0.4817368269116473
2,TabNet,HIGGS,0.0005,1,OOB,m_jlv,2,0.74113,0.9925417534316434
0,SAINT,LOAN,0.01,1,OOB,num_tl_120dpd_2m,65,0.9974528503417969,0.6672836303710937
2,TabNet,LOAN,0.0001,1,OOB,open_acc,51,0.6624610499325007,0.5263631578053626
0,TabNet,HIGGS,0.0005,1,OOB,m_bb,0,0.74251,0.9741617440822744
1,SAINT,LOAN,0.01,1,OOB,num_tl_120dpd_2m,65,0.9961962127685546,0.6659336853027343
0,TabNet,LOAN,0.001,1,OOB,open_acc,51,0.6636582073204901,0.9916284598403804
1,TabNet,HIGGS,0.0005,1,OOB,m_bb,0,0.73856,0.9931367132718542
2,TabNet,HIGGS,0.0005,1,OOB,m_bb,0,0.74161,0.9889719943903786
2,SAINT,LOAN,0.01,1,OOB,num_tl_120dpd_2m,65,0.887296371459961,0.6665704345703125
1,TabNet,LOAN,0.001,1,OOB,open_acc,51,0.6610261591624993,0.9836811628657305
0,TabNet,HIGGS,0.0005,1,OOB,m_wbb,4,0.73659,0.932217075347414
2,TabNet,LOAN,0.001,1,OOB,open_acc,51,0.6635563215853421,0.9932075599857358
0,SAINT,LOAN,0.0001,1,OOB,num_tl_30dpd,67,0.2873323249816895,0.6674874114990235
1,TabNet,HIGGS,0.0005,1,OOB,m_wbb,4,0.74274,0.8947346054141345
0,TabNet,LOAN,0.01,1,OOB,open_acc,51,0.663395002504691,0.9990660553574461
1,SAINT,LOAN,0.0001,1,OOB,num_tl_30dpd,67,0.37438228607177737,0.6655940246582032
2,TabNet,HIGGS,0.0005,1,OOB,m_wbb,4,0.7413,0.9468148399983001
1,TabNet,LOAN,0.01,1,OOB,open_acc,51,0.6621299212932696,0.9987773607974325
0,TabNet,HIGGS,0.0005,1,OOB,m_wwbb,1,0.73963,0.9877183290127917
2,SAINT,LOAN,0.0001,1,OOB,num_tl_30dpd,67,0.38224456787109373,0.667198715209961
1,TabNet,HIGGS,0.0005,1,OOB,m_wwbb,1,0.74183,0.9848922697717905
2,TabNet,LOAN,0.01,1,OOB,open_acc,51,0.6628091595275898,0.9982169844962556
0,SAINT,LOAN,0.001,1,OOB,num_tl_30dpd,67,0.4558498764038086,0.6679373931884766
2,TabNet,HIGGS,0.0005,1,OOB,m_wwbb,1,0.74024,0.9742679869108836
0,TabNet,LOAN,0.0001,1,OOB,pct_tl_nvr_dlq,40,0.6618667164774705,0.2707420614705383
1,SAINT,LOAN,0.001,1,OOB,num_tl_30dpd,67,0.8882643127441406,0.6684808349609375
1,TabNet,LOAN,0.0001,1,OOB,pct_tl_nvr_dlq,40,0.663522359673626,0.2966767987230213
2,SAINT,LOAN,0.001,1,OOB,num_tl_30dpd,67,0.5715668106079101,0.6680477905273438
2,TabNet,LOAN,0.0001,1,OOB,pct_tl_nvr_dlq,40,0.6636242454087741,0.3063730068433833
0,SAINT,LOAN,0.01,1,OOB,num_tl_30dpd,67,0.9976736450195313,0.6668590545654297
0,TabNet,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.6608903115156353,0.33888605875360844
1,SAINT,LOAN,0.01,1,OOB,num_tl_30dpd,67,0.9993716430664062,0.66818359375
1,TabNet,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.6605082400088301,0.3217239212756202
2,SAINT,LOAN,0.01,1,OOB,num_tl_30dpd,67,0.9973848724365234,0.6674364471435547
2,TabNet,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.6629110452627378,0.3205692064731953
0,SAINT,LOAN,0.0001,1,OOB,num_tl_90g_dpd_24m,62,0.30889793395996096,0.6675468444824219
0,TabNet,LOAN,0.01,1,OOB,pct_tl_nvr_dlq,40,0.6614252116251624,0.9776872134488028
1,TabNet,LOAN,0.01,1,OOB,pct_tl_nvr_dlq,40,0.6586997682099526,0.9997283023994294
1,SAINT,LOAN,0.0001,1,OOB,num_tl_90g_dpd_24m,62,0.332269172668457,0.666120376586914
2,TabNet,LOAN,0.01,1,OOB,pct_tl_nvr_dlq,40,0.6639214121362892,0.9951094431897298
2,SAINT,LOAN,0.0001,1,OOB,num_tl_90g_dpd_24m,62,0.34801067352294923,0.6674619293212891
0,TabNet,LOAN,0.0001,1,OOB,percent_bc_gt_75,43,0.6625374642338617,0.2794192562404483
0,SAINT,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.8512141418457031,0.6703062438964844
1,TabNet,LOAN,0.0001,1,OOB,percent_bc_gt_75,43,0.6609752162949253,0.2826673911936015
1,SAINT,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.9535226440429687,0.6676996612548828
2,TabNet,LOAN,0.0001,1,OOB,percent_bc_gt_75,43,0.6626648214027968,0.3007352816315441
2,SAINT,LOAN,0.001,1,OOB,num_tl_90g_dpd_24m,62,0.9100001525878906,0.6669864654541016
0,TabNet,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.6609327639052802,0.27819663779928683
0,SAINT,LOAN,0.01,1,OOB,num_tl_90g_dpd_24m,62,0.9662251281738281,0.6682176208496093
1,TabNet,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.660312959016463,0.29455416121856376
1,SAINT,LOAN,0.01,1,OOB,num_tl_90g_dpd_24m,62,0.9993546295166016,0.668158187866211
2,TabNet,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.6641082026507272,0.3072220618451663
2,SAINT,LOAN,0.01,1,OOB,num_tl_90g_dpd_24m,62,0.9911697387695313,0.6694402313232422
0,TabNet,LOAN,0.01,1,OOB,percent_bc_gt_75,43,0.6614337021030914,0.9919510952623536
0,SAINT,LOAN,0.0001,1,OOB,num_tl_op_past_12m,52,0.2945831108093262,0.667996826171875
1,TabNet,LOAN,0.01,1,OOB,percent_bc_gt_75,43,0.6612214401548663,0.9609944132180883
1,SAINT,LOAN,0.0001,1,OOB,num_tl_op_past_12m,52,0.28764284133911133,0.6677760314941407
2,TabNet,LOAN,0.01,1,OOB,percent_bc_gt_75,43,0.6638195264011412,0.9656642157278948
2,SAINT,LOAN,0.0001,1,OOB,num_tl_op_past_12m,52,0.3746369934082031,0.6671647644042968
0,TabNet,LOAN,0.0001,1,OOB,pub_rec,55,0.6598544732082969,0.3246391577517405
0,SAINT,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.4183732223510742,0.6688883209228516
1,TabNet,LOAN,0.0001,1,OOB,pub_rec,55,0.6615695497499554,0.8075192310957904
2,TabNet,LOAN,0.0001,1,OOB,pub_rec,55,0.6643883884223843,0.8416682232675032
1,SAINT,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.5159706878662109,0.6677336120605468
0,TabNet,LOAN,0.001,1,OOB,pub_rec,55,0.6621384117711986,0.9943114280862625
2,SAINT,LOAN,0.001,1,OOB,num_tl_op_past_12m,52,0.490634880065918,0.6686421203613281
1,TabNet,LOAN,0.001,1,OOB,pub_rec,55,0.6599648494213739,0.9966547232929749
0,SAINT,LOAN,0.01,1,OOB,num_tl_op_past_12m,52,0.9912888336181641,0.6684893035888672
2,TabNet,LOAN,0.001,1,OOB,pub_rec,55,0.6624185975428557,0.9666830817300345
1,SAINT,LOAN,0.01,1,OOB,num_tl_op_past_12m,52,0.9818641662597656,0.6672157287597656
0,TabNet,LOAN,0.01,1,OOB,pub_rec,55,0.6627497261820868,0.9992358634742741
2,SAINT,LOAN,0.01,1,OOB,num_tl_op_past_12m,52,0.9906263732910157,0.6688119506835938
1,TabNet,LOAN,0.01,1,OOB,pub_rec,55,0.6604827685750431,0.9992528315984309
0,SAINT,LOAN,0.0001,1,OOB,open_acc,51,0.3176260948181152,0.6682685089111328
2,TabNet,LOAN,0.01,1,OOB,pub_rec,55,0.6610601210742153,0.9992528315984309
1,SAINT,LOAN,0.0001,1,OOB,open_acc,51,0.3912784576416016,0.6655685424804687
0,TabNet,LOAN,0.0001,1,OOB,pub_rec_bankruptcies,58,0.6585554300851595,0.8518424180675837
2,SAINT,LOAN,0.0001,1,OOB,open_acc,51,0.3646691131591797,0.6677165985107422
1,TabNet,LOAN,0.0001,1,OOB,pub_rec_bankruptcies,58,0.6606950305232682,0.9942094448878398
0,SAINT,LOAN,0.001,1,OOB,open_acc,51,0.3833588027954102,0.6692533874511719
2,TabNet,LOAN,0.0001,1,OOB,pub_rec_bankruptcies,58,0.6620195450801926,0.6584081916826572
1,SAINT,LOAN,0.001,1,OOB,open_acc,51,0.47699909210205077,0.6652798461914062
0,TabNet,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.6616204926175294,0.9937001188656818
2,SAINT,LOAN,0.001,1,OOB,open_acc,51,0.4309123611450195,0.668565673828125
1,TabNet,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.663632735886703,0.9647811985260405
2,TabNet,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.6609072924714933,0.9980641545959347
0,SAINT,LOAN,0.01,1,OOB,open_acc,51,0.9867379760742188,0.6683024597167969
0,TabNet,LOAN,0.01,1,OOB,pub_rec_bankruptcies,58,0.6635733025412001,1.0
1,SAINT,LOAN,0.01,1,OOB,open_acc,51,0.9975206756591797,0.6683448791503906
1,TabNet,LOAN,0.01,1,OOB,pub_rec_bankruptcies,58,0.6608138972142742,0.9978773624955425
2,SAINT,LOAN,0.01,1,OOB,open_acc,51,0.9918150329589843,0.667207260131836
2,TabNet,LOAN,0.01,1,OOB,pub_rec_bankruptcies,58,0.6623591641973526,0.9996773590993224
0,SAINT,LOAN,0.0001,1,OOB,pct_tl_nvr_dlq,40,0.3019867515563965,0.6681411743164063
0,TabNet,LOAN,0.0001,1,OOB,revol_bal,8,0.6584280729162244,0.8720835455934793
1,SAINT,LOAN,0.0001,1,OOB,pct_tl_nvr_dlq,40,0.33659934997558594,0.6644902801513672
1,TabNet,LOAN,0.0001,1,OOB,revol_bal,8,0.6594724017014918,0.3943181239280681
2,SAINT,LOAN,0.0001,1,OOB,pct_tl_nvr_dlq,40,0.30941259384155273,0.6689987182617188
2,TabNet,LOAN,0.0001,1,OOB,revol_bal,8,0.6626138785352228,0.7246344818217324
0,SAINT,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.6999491119384765,0.6687015533447266
0,TabNet,LOAN,0.001,1,OOB,revol_bal,8,0.6618327545657545,0.9934623875021226
1,SAINT,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.9722358703613281,0.6661119079589843
1,TabNet,LOAN,0.001,1,OOB,revol_bal,8,0.6612978544562274,0.9962471768921191
2,SAINT,LOAN,0.001,1,OOB,pct_tl_nvr_dlq,40,0.4732462310791016,0.669177017211914
2,TabNet,LOAN,0.001,1,OOB,revol_bal,8,0.6630299119537438,0.9761585355499329
0,SAINT,LOAN,0.01,1,OOB,pct_tl_nvr_dlq,40,0.9988453674316407,0.6688797760009766
0,TabNet,LOAN,0.01,1,OOB,revol_bal,8,0.6631487786447499,0.9975887247410427
1,SAINT,LOAN,0.01,1,OOB,pct_tl_nvr_dlq,40,0.994803695678711,0.6670629119873047
1,TabNet,LOAN,0.01,1,OOB,revol_bal,8,0.6611535163314343,0.9984037765966479
2,TabNet,LOAN,0.01,1,OOB,revol_bal,8,0.663369531070904,0.9952113297899438
2,SAINT,LOAN,0.01,1,OOB,pct_tl_nvr_dlq,40,0.9986753845214844,0.6663327026367187
0,TabNet,LOAN,0.0001,1,OOB,revol_util,25,0.6609497448611382,0.6171676006113093
0,SAINT,LOAN,0.0001,1,OOB,percent_bc_gt_75,43,0.2884530448913574,0.6673515319824219
1,TabNet,LOAN,0.0001,1,OOB,revol_util,25,0.6590648587608996,0.5814668274210804
1,SAINT,LOAN,0.0001,1,OOB,percent_bc_gt_75,43,0.33901065826416016,0.6668081665039063
2,TabNet,LOAN,0.0001,1,OOB,revol_util,25,0.6610091782066413,0.5544498972643448
2,SAINT,LOAN,0.0001,1,OOB,percent_bc_gt_75,43,0.36682571411132814,0.6689307403564453
0,TabNet,LOAN,0.001,1,OOB,revol_util,25,0.6599139065537999,0.7380709797928341
0,SAINT,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.28424179077148437,0.665865707397461
1,TabNet,LOAN,0.001,1,OOB,revol_util,25,0.6582158109679994,0.9919169963830257
1,SAINT,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.3307578659057617,0.6671732330322265
2,TabNet,LOAN,0.001,1,OOB,revol_util,25,0.6625119928000747,0.9958566115912989
2,SAINT,LOAN,0.001,1,OOB,percent_bc_gt_75,43,0.395914306640625,0.665704345703125
0,TabNet,LOAN,0.01,1,OOB,revol_util,25,0.6615695497499554,0.9897266089319069
0,SAINT,LOAN,0.01,1,OOB,percent_bc_gt_75,43,0.9723722076416016,0.6684977722167968
1,TabNet,LOAN,0.01,1,OOB,revol_util,25,0.6615525687940974,0.9985226442968975
1,SAINT,LOAN,0.01,1,OOB,percent_bc_gt_75,43,0.9999829864501953,0.6658486938476562
2,TabNet,LOAN,0.01,1,OOB,revol_util,25,0.6625799166235067,0.9999150944998217
2,SAINT,LOAN,0.01,1,OOB,percent_bc_gt_75,43,0.9997113037109375,0.6668675994873047
0,TabNet,LOAN,0.0001,1,OOB,sub_grade,0,0.6626223690131517,0.1890643572762778
0,SAINT,LOAN,0.0001,1,OOB,pub_rec,55,0.3141619873046875,0.6666298675537109
1,TabNet,LOAN,0.0001,1,OOB,sub_grade,0,0.6614337021030914,0.08164512897145478
2,TabNet,LOAN,0.0001,1,OOB,sub_grade,0,0.663581793019129,0.7051231978807587
1,SAINT,LOAN,0.0001,1,OOB,pub_rec,55,0.3671144104003906,0.6663666534423828
0,TabNet,LOAN,0.001,1,OOB,sub_grade,0,0.6618242640878255,0.7643063338427577
2,SAINT,LOAN,0.0001,1,OOB,pub_rec,55,0.3407087707519531,0.6686166381835937
1,TabNet,LOAN,0.001,1,OOB,sub_grade,0,0.6615950211837425,0.9298850379527586
0,SAINT,LOAN,0.001,1,OOB,pub_rec,55,0.989930419921875,0.6674109649658203
2,TabNet,LOAN,0.001,1,OOB,sub_grade,0,0.6641421645624432,0.8508719794868311
1,SAINT,LOAN,0.001,1,OOB,pub_rec,55,0.8643379211425781,0.6678015899658203
0,TabNet,LOAN,0.01,1,OOB,sub_grade,0,0.6628006690496608,0.9999320767532688
2,SAINT,LOAN,0.001,1,OOB,pub_rec,55,0.4991593933105469,0.6682770538330078
1,TabNet,LOAN,0.01,1,OOB,sub_grade,0,0.6605761638322621,0.9898792643787464
0,SAINT,LOAN,0.01,1,OOB,pub_rec,55,0.9805739593505859,0.6684383392333985
2,TabNet,LOAN,0.01,1,OOB,sub_grade,0,0.6620874689036246,0.9929698245852366
1,SAINT,LOAN,0.01,1,OOB,pub_rec,55,0.9989810943603515,0.6669609832763672
0,TabNet,LOAN,0.0001,1,OOB,tax_liens,61,0.6592261778415507,0.9695534046527424
2,SAINT,LOAN,0.01,1,OOB,pub_rec,55,0.9997622680664062,0.6700260925292969
1,TabNet,LOAN,0.0001,1,OOB,tax_liens,61,0.6595233445690658,0.38603134711066583
0,SAINT,LOAN,0.0001,1,OOB,pub_rec_bankruptcies,58,0.3050772476196289,0.6658572387695313
2,TabNet,LOAN,0.0001,1,OOB,tax_liens,61,0.6629280262185958,0.22469391567185723
1,SAINT,LOAN,0.0001,1,OOB,pub_rec_bankruptcies,58,0.3777275848388672,0.6643289184570312
0,TabNet,LOAN,0.001,1,OOB,tax_liens,61,0.6625035023221457,0.997215146884021
2,SAINT,LOAN,0.0001,1,OOB,pub_rec_bankruptcies,58,0.35069366455078127,0.6686845397949219
1,TabNet,LOAN,0.001,1,OOB,tax_liens,61,0.6611535163314343,0.9745962743466522
2,TabNet,LOAN,0.001,1,OOB,tax_liens,61,0.6646770646719704,0.991101903581314
0,SAINT,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.4088300323486328,0.6657468414306641
0,TabNet,LOAN,0.01,1,OOB,tax_liens,61,0.6631572691226789,0.9986075734420106
1,SAINT,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.5926233673095703,0.6676911926269531
1,TabNet,LOAN,0.01,1,OOB,tax_liens,61,0.6624016165869977,0.9964169878924757
2,SAINT,LOAN,0.001,1,OOB,pub_rec_bankruptcies,58,0.4653160858154297,0.6675807952880859
2,TabNet,LOAN,0.01,1,OOB,tax_liens,61,0.6607035210011971,0.9986754741972185
0,SAINT,LOAN,0.01,1,OOB,pub_rec_bankruptcies,58,0.9840210723876953,0.6684893035888672
0,TabNet,LOAN,0.0001,1,OOB,tot_coll_amt,57,0.6619940736464055,0.870096790626592
1,SAINT,LOAN,0.01,1,OOB,pub_rec_bankruptcies,58,0.9939716339111329,0.6666213989257812
1,TabNet,LOAN,0.0001,1,OOB,tot_coll_amt,57,0.6576978918143302,0.9345548404625652
2,SAINT,LOAN,0.01,1,OOB,pub_rec_bankruptcies,58,0.9944980621337891,0.6662648010253907
2,TabNet,LOAN,0.0001,1,OOB,tot_coll_amt,57,0.6628091595275898,0.5592046052743297
0,SAINT,LOAN,0.0001,1,OOB,revol_bal,8,0.2930378532409668,0.6668590545654297
0,TabNet,LOAN,0.001,1,OOB,tot_coll_amt,57,0.6643883884223843,0.9810663949736798
1,SAINT,LOAN,0.0001,1,OOB,revol_bal,8,0.3494879913330078,0.6660015869140625
1,TabNet,LOAN,0.001,1,OOB,tot_coll_amt,57,0.6613827592355174,0.9955339706906213
2,SAINT,LOAN,0.0001,1,OOB,revol_bal,8,0.3788992691040039,0.6673345947265625
2,TabNet,LOAN,0.001,1,OOB,tot_coll_amt,57,0.663666697798419,0.9994905669989302
0,SAINT,LOAN,0.001,1,OOB,revol_bal,8,0.582679557800293,0.6646176147460937
0,TabNet,LOAN,0.01,1,OOB,tot_coll_amt,57,0.6642270693417333,0.9949057564951604
1,SAINT,LOAN,0.001,1,OOB,revol_bal,8,0.9907622528076172,0.6655854797363281
1,TabNet,LOAN,0.01,1,OOB,tot_coll_amt,57,0.6610516305962862,0.9997792456995365
2,TabNet,LOAN,0.01,1,OOB,tot_coll_amt,57,0.6647619694512604,0.9998132078996077
2,SAINT,LOAN,0.001,1,OOB,revol_bal,8,0.7689891052246094,0.6680986785888672
0,TabNet,LOAN,0.0001,1,OOB,tot_cur_bal,32,0.6620450165139796,0.8510782815418577
0,SAINT,LOAN,0.01,1,OOB,revol_bal,8,0.9982170104980469,0.667453384399414
1,TabNet,LOAN,0.0001,1,OOB,tot_cur_bal,32,0.6616035116616714,0.9587019647132742
1,SAINT,LOAN,0.01,1,OOB,revol_bal,8,0.9916792297363282,0.6686845397949219
2,TabNet,LOAN,0.0001,1,OOB,tot_cur_bal,32,0.663700659710135,0.8457946305761688
2,SAINT,LOAN,0.01,1,OOB,revol_bal,8,0.9990829467773438,0.6667572021484375
0,TabNet,LOAN,0.001,1,OOB,tot_cur_bal,32,0.6628176500055188,0.9851417897775514
0,SAINT,LOAN,0.0001,1,OOB,revol_util,25,0.3659025573730469,0.6683110046386719
1,TabNet,LOAN,0.001,1,OOB,tot_cur_bal,32,0.6616969069188905,0.9983698143965766
1,SAINT,LOAN,0.0001,1,OOB,revol_util,25,0.297933406829834,0.6674789428710938
2,TabNet,LOAN,0.001,1,OOB,tot_cur_bal,32,0.66323368342404,0.998149060096113
2,SAINT,LOAN,0.0001,1,OOB,revol_util,25,0.33736351013183596,0.6670543670654296
0,TabNet,LOAN,0.01,1,OOB,tot_cur_bal,32,0.6617053973968194,0.9983698420784514
0,SAINT,LOAN,0.001,1,OOB,revol_util,25,0.38315505981445314,0.6671222686767578
1,TabNet,LOAN,0.01,1,OOB,tot_cur_bal,32,0.6607289924349842,0.9998811322997504
1,SAINT,LOAN,0.001,1,OOB,revol_util,25,0.37845775604248044,0.6655940246582032
2,TabNet,LOAN,0.01,1,OOB,tot_cur_bal,32,0.6644138598561713,0.9984377387967193
2,SAINT,LOAN,0.001,1,OOB,revol_util,25,0.38243133544921876,0.6692704010009766
0,TabNet,LOAN,0.0001,1,OOB,tot_hi_cred_lim,17,0.6636921692322061,0.8205467821361861
0,SAINT,LOAN,0.01,1,OOB,revol_util,25,0.9987603759765625,0.6678779602050782
1,TabNet,LOAN,0.0001,1,OOB,tot_hi_cred_lim,17,0.6618412450436835,0.8330248433493521
2,TabNet,LOAN,0.0001,1,OOB,tot_hi_cred_lim,17,0.6640572597831532,0.8364550255565556
1,SAINT,LOAN,0.01,1,OOB,revol_util,25,0.999830093383789,0.6668846130371093
0,TabNet,LOAN,0.001,1,OOB,tot_hi_cred_lim,17,0.6637685835335672,0.9995245372728816
2,SAINT,LOAN,0.01,1,OOB,revol_util,25,0.8377964782714844,0.6670883178710938
1,TabNet,LOAN,0.001,1,OOB,tot_hi_cred_lim,17,0.6611110639417893,0.9906094516802798
0,SAINT,LOAN,0.0001,1,OOB,sub_grade,0,0.24698591232299805,0.6666808319091797
2,TabNet,LOAN,0.001,1,OOB,tot_hi_cred_lim,17,0.6632761358136849,0.9970622696938307
1,SAINT,LOAN,0.0001,1,OOB,sub_grade,0,0.2850277328491211,0.667996826171875
0,TabNet,LOAN,0.01,1,OOB,tot_hi_cred_lim,17,0.6626987833145128,0.9992698250976396
2,SAINT,LOAN,0.0001,1,OOB,sub_grade,0,0.23661462783813478,0.667453384399414
1,TabNet,LOAN,0.01,1,OOB,tot_hi_cred_lim,17,0.6593959874001307,0.9981830222961844
0,SAINT,LOAN,0.001,1,OOB,sub_grade,0,0.4405331802368164,0.6653138732910157
2,TabNet,LOAN,0.01,1,OOB,tot_hi_cred_lim,17,0.6607459733908422,0.9940566149875188
1,SAINT,LOAN,0.001,1,OOB,sub_grade,0,0.4534292984008789,0.6643119812011719
