EXP_NUM,MODEL,DATASET,POISONING_RATE,TRIGGER_SIZE,TRIGGER_TYPE,CDA,ASR
3,FTT,SDSS,0.0003,3,OOB,0.9907,0.9985487022048563
4,FTT,SDSS,0.0003,3,OOB,0.99095,0.9977114150153502
0,FTT,SDSS,0.0004,3,OOB,0.9898,0.9986045213508233
1,FTT,SDSS,0.0004,3,OOB,0.9914,0.9962601172202066
2,FTT,SDSS,0.0004,3,OOB,0.9895,0.9990510745185599
3,FTT,SDSS,0.0004,3,OOB,0.99085,0.9974323192855149
4,FTT,SDSS,0.0004,3,OOB,0.991,0.9993301702483952
0,FTT,SDSS,0.0005,3,OOB,0.98935,0.9993301702483952
1,FTT,SDSS,0.0005,3,OOB,0.99155,0.9970974044097125
2,FTT,SDSS,0.0005,3,OOB,0.9903,0.9984370639129221
3,FTT,SDSS,0.0005,3,OOB,0.99105,0.9966508512419759
4,FTT,SDSS,0.0005,3,OOB,0.9908,0.9986045213508233
0,FTT,SDSS,0.001,3,OOB,0.98895,0.9993859893943623
1,FTT,SDSS,0.001,3,OOB,0.99145,0.9989952553725928
2,FTT,SDSS,0.001,3,OOB,0.988,0.9994976276862964
3,FTT,SDSS,0.001,3,OOB,0.99075,0.9972648618476138
4,FTT,SDSS,0.001,3,OOB,0.99025,0.9988277979346916
0,TabNet,SDSS,1e-07,3,OOB,0.9886,0.005302818866871337
1,TabNet,SDSS,1e-07,3,OOB,0.98985,0.004353893385431203
2,TabNet,SDSS,1e-07,3,OOB,0.988,0.004967903991068937
3,TabNet,SDSS,1e-07,3,OOB,0.9893,0.0020094892548144015
4,TabNet,SDSS,1e-07,3,OOB,0.9889,0.001339659503209601
0,TabNet,SDSS,2.5e-06,3,OOB,0.9886,0.005302818866871337
1,TabNet,SDSS,2.5e-06,3,OOB,0.98985,0.004353893385431203
2,TabNet,SDSS,2.5e-06,3,OOB,0.988,0.004967903991068937
3,TabNet,SDSS,2.5e-06,3,OOB,0.9893,0.0020094892548144015
4,TabNet,SDSS,2.5e-06,3,OOB,0.9889,0.001339659503209601
0,TabNet,SDSS,5e-06,3,OOB,0.9886,0.005302818866871337
1,TabNet,SDSS,5e-06,3,OOB,0.98985,0.004353893385431203
2,TabNet,SDSS,5e-06,3,OOB,0.988,0.004967903991068937
3,TabNet,SDSS,5e-06,3,OOB,0.9893,0.0020094892548144015
4,TabNet,SDSS,5e-06,3,OOB,0.9889,0.001339659503209601
0,TabNet,SDSS,1e-05,3,OOB,0.9892,0.2271281049399944
1,TabNet,SDSS,1e-05,3,OOB,0.99085,0.00898688250069774
2,TabNet,SDSS,1e-05,3,OOB,0.98875,0.001897850962880268
3,TabNet,SDSS,1e-05,3,OOB,0.99,0.002623499860452135
4,TabNet,SDSS,1e-05,3,OOB,0.989,0.0008931063354730673
0,TabNet,SDSS,5e-05,3,OOB,0.9888,0.012224392966787609
1,TabNet,SDSS,5e-05,3,OOB,0.9906,0.005414457158805471
2,TabNet,SDSS,5e-05,3,OOB,0.98845,0.0022885849846497348
